ID,Prob1
25439, 0.37
25440, 0.39
25441, 0.21
25442, 0.15
25443, 0.61
25444, 0.46
25445, 0.62
25446, 0.16
25447, 0.16
25448, 0.14
25449, 0.21
25450, 0.37
25451, 0.37
25452, 0.61
25453, 0.14
25454, 0.34
25455, 0.14
25456, 0.32
25457, 0.15
25458, 0.27
25459, 0.62
25460, 0.24
25461, 0.48
25462, 0.77
25463, 0.77
25464, 0.35
25465, 0.24
25466, 0.15
25467, 0.46
25468, 0.39
25469, 0.21
25470, 0.46
25471, 0.48
25472, 0.21
25473, 0.14
25474, 0.35
25475, 0.37
25476, 0.43
25477, 0.46
25478, 0.46
25479, 0.32
25480, 0.52
25481, 0.16
25482, 0.35
25483, 0.41
25484, 0.37
25485, 0.43
25486, 0.32
25487, 0.35
25488, 0.37
25489, 0.24
25490, 0.24
25491, 0.33
25492, 0.27
25493, 0.43
25494, 0.16
25495, 0.16
25496, 0.48
25497, 0.37
25498, 0.24
25499, 0.21
25500, 0.21
25501, 0.18
25502, 0.16
25503, 0.43
25504, 0.21
25505, 0.16
25506, 0.48
25507, 0.35
25508, 0.33
25509, 0.35
25510, 0.33
25511, 0.62
25512, 0.46
25513, 0.52
25514, 0.61
25515, 0.16
25516, 0.37
25517, 0.35
25518, 0.41
25519, 0.34
25520, 0.41
25521, 0.48
25522, 0.37
25523, 0.16
25524, 0.32
25525, 0.21
25526, 0.37
25527, 0.33
25528, 0.33
25529, 0.35
25530, 0.37
25531, 0.41
25532, 0.62
25533, 0.35
25534, 0.41
25535, 0.52
25536, 0.24
25537, 0.61
25538, 0.16
25539, 0.48
25540, 0.21
25541, 0.77
25542, 0.33
25543, 0.35
25544, 0.35
25545, 0.33
25546, 0.18
25547, 0.24
25548, 0.16
25549, 0.35
25550, 0.37
25551, 0.35
25552, 0.37
25553, 0.62
25554, 0.24
25555, 0.18
25556, 0.77
25557, 0.39
25558, 0.15
25559, 0.33
25560, 0.62
25561, 0.37
25562, 0.33
25563, 0.35
25564, 0.21
25565, 0.61
25566, 0.16
25567, 0.34
25568, 0.35
25569, 0.77
25570, 0.24
25571, 0.21
25572, 0.62
25573, 0.18
25574, 0.35
25575, 0.37
25576, 0.16
25577, 0.15
25578, 0.62
25579, 0.77
25580, 0.16
25581, 0.24
25582, 0.41
25583, 0.43
25584, 0.46
25585, 0.26
25586, 0.35
25587, 0.27
25588, 0.34
25589, 0.43
25590, 0.41
25591, 0.21
25592, 0.27
25593, 0.24
25594, 0.24
25595, 0.41
25596, 0.26
25597, 0.33
25598, 0.18
25599, 0.32
25600, 0.35
25601, 0.18
25602, 0.48
25603, 0.35
25604, 0.46
25605, 0.62
25606, 0.14
25607, 0.18
25608, 0.16
25609, 0.37
25610, 0.16
25611, 0.24
25612, 0.43
25613, 0.21
25614, 0.33
25615, 0.21
25616, 0.18
25617, 0.16
25618, 0.62
25619, 0.43
25620, 0.21
25621, 0.33
25622, 0.27
25623, 0.35
25624, 0.61
25625, 0.62
25626, 0.21
25627, 0.35
25628, 0.35
25629, 0.21
25630, 0.41
25631, 0.16
25632, 0.48
25633, 0.16
25634, 0.77
25635, 0.21
25636, 0.62
25637, 0.35
25638, 0.77
25639, 0.33
25640, 0.26
25641, 0.41
25642, 0.26
25643, 0.16
25644, 0.46
25645, 0.27
25646, 0.43
25647, 0.24
25648, 0.18
25649, 0.46
25650, 0.21
25651, 0.33
25652, 0.62
25653, 0.21
25654, 0.61
25655, 0.33
25656, 0.77
25657, 0.62
25658, 0.18
25659, 0.52
25660, 0.35
25661, 0.41
25662, 0.41
25663, 0.62
25664, 0.33
25665, 0.35
25666, 0.61
25667, 0.37
25668, 0.26
25669, 0.27
25670, 0.37
25671, 0.15
25672, 0.41
25673, 0.16
25674, 0.21
25675, 0.14
25676, 0.43
25677, 0.32
25678, 0.33
25679, 0.33
25680, 0.77
25681, 0.41
25682, 0.14
25683, 0.46
25684, 0.62
25685, 0.77
25686, 0.33
25687, 0.35
25688, 0.39
25689, 0.15
25690, 0.35
25691, 0.14
25692, 0.46
25693, 0.21
25694, 0.33
25695, 0.21
25696, 0.35
25697, 0.46
25698, 0.48
25699, 0.26
25700, 0.33
25701, 0.21
25702, 0.21
25703, 0.37
25704, 0.33
25705, 0.48
25706, 0.16
25707, 0.77
25708, 0.61
25709, 0.15
25710, 0.35
25711, 0.26
25712, 0.16
25713, 0.21
25714, 0.37
25715, 0.24
25716, 0.32
25717, 0.48
25718, 0.34
25719, 0.33
25720, 0.35
25721, 0.21
25722, 0.41
25723, 0.37
25724, 0.37
25725, 0.21
25726, 0.16
25727, 0.77
25728, 0.16
25729, 0.27
25730, 0.24
25731, 0.41
25732, 0.61
25733, 0.24
25734, 0.21
25735, 0.37
25736, 0.35
25737, 0.37
25738, 0.33
25739, 0.24
25740, 0.18
25741, 0.52
25742, 0.21
25743, 0.48
25744, 0.37
25745, 0.41
25746, 0.52
25747, 0.43
25748, 0.43
25749, 0.26
25750, 0.24
25751, 0.39
25752, 0.14
25753, 0.26
25754, 0.14
25755, 0.33
25756, 0.21
25757, 0.41
25758, 0.37
25759, 0.46
25760, 0.34
25761, 0.35
25762, 0.15
25763, 0.62
25764, 0.34
25765, 0.32
25766, 0.41
25767, 0.21
25768, 0.21
25769, 0.62
25770, 0.21
25771, 0.35
25772, 0.41
25773, 0.43
25774, 0.26
25775, 0.35
25776, 0.16
25777, 0.21
25778, 0.37
25779, 0.62
25780, 0.16
25781, 0.14
25782, 0.61
25783, 0.27
25784, 0.15
25785, 0.77
25786, 0.18
25787, 0.16
25788, 0.21
25789, 0.52
25790, 0.62
25791, 0.16
25792, 0.27
25793, 0.21
25794, 0.35
25795, 0.37
25796, 0.77
25797, 0.48
25798, 0.16
25799, 0.27
25800, 0.39
25801, 0.35
25802, 0.14
25803, 0.35
25804, 0.16
25805, 0.48
25806, 0.33
25807, 0.35
25808, 0.21
25809, 0.33
25810, 0.15
25811, 0.16
25812, 0.37
25813, 0.18
25814, 0.24
25815, 0.52
25816, 0.37
25817, 0.62
25818, 0.24
25819, 0.21
25820, 0.35
25821, 0.16
25822, 0.46
25823, 0.21
25824, 0.18
25825, 0.43
25826, 0.33
25827, 0.21
25828, 0.61
25829, 0.61
25830, 0.21
25831, 0.46
25832, 0.34
25833, 0.18
25834, 0.37
25835, 0.46
25836, 0.46
25837, 0.21
25838, 0.21
25839, 0.39
25840, 0.15
25841, 0.62
25842, 0.16
25843, 0.34
25844, 0.18
25845, 0.62
25846, 0.24
25847, 0.15
25848, 0.24
25849, 0.21
25850, 0.14
25851, 0.37
25852, 0.34
25853, 0.48
25854, 0.16
25855, 0.33
25856, 0.21
25857, 0.27
25858, 0.61
25859, 0.37
25860, 0.18
25861, 0.41
25862, 0.52
25863, 0.32
25864, 0.16
25865, 0.41
25866, 0.16
25867, 0.35
25868, 0.35
25869, 0.46
25870, 0.24
25871, 0.39
25872, 0.32
25873, 0.41
25874, 0.26
25875, 0.43
25876, 0.24
25877, 0.15
25878, 0.21
25879, 0.21
25880, 0.24
25881, 0.24
25882, 0.32
25883, 0.43
25884, 0.21
25885, 0.24
25886, 0.37
25887, 0.32
25888, 0.35
25889, 0.62
25890, 0.26
25891, 0.62
25892, 0.46
25893, 0.26
25894, 0.52
25895, 0.26
25896, 0.35
25897, 0.35
25898, 0.37
25899, 0.33
25900, 0.37
25901, 0.43
25902, 0.15
25903, 0.21
25904, 0.41
25905, 0.35
25906, 0.21
25907, 0.26
25908, 0.62
25909, 0.35
25910, 0.37
25911, 0.27
25912, 0.62
25913, 0.43
25914, 0.27
25915, 0.37
25916, 0.37
25917, 0.27
25918, 0.35
25919, 0.33
25920, 0.26
25921, 0.24
25922, 0.34
25923, 0.14
25924, 0.39
25925, 0.46
25926, 0.27
25927, 0.62
25928, 0.18
25929, 0.18
25930, 0.43
25931, 0.77
25932, 0.37
25933, 0.35
25934, 0.43
25935, 0.46
25936, 0.24
25937, 0.16
25938, 0.21
25939, 0.33
25940, 0.35
25941, 0.26
25942, 0.21
25943, 0.33
25944, 0.35
25945, 0.33
25946, 0.43
25947, 0.16
25948, 0.15
25949, 0.21
25950, 0.33
25951, 0.37
25952, 0.52
25953, 0.46
25954, 0.39
25955, 0.41
25956, 0.18
25957, 0.35
25958, 0.46
25959, 0.37
25960, 0.33
25961, 0.21
25962, 0.24
25963, 0.39
25964, 0.21
25965, 0.37
25966, 0.21
25967, 0.37
25968, 0.34
25969, 0.21
25970, 0.33
25971, 0.33
25972, 0.26
25973, 0.32
25974, 0.61
25975, 0.37
25976, 0.14
25977, 0.34
25978, 0.62
25979, 0.33
25980, 0.33
25981, 0.21
25982, 0.35
25983, 0.16
25984, 0.21
25985, 0.46
25986, 0.33
25987, 0.77
25988, 0.33
25989, 0.37
25990, 0.18
25991, 0.39
25992, 0.21
25993, 0.35
25994, 0.18
25995, 0.33
25996, 0.61
25997, 0.46
25998, 0.35
25999, 0.35
26000, 0.41
26001, 0.18
26002, 0.62
26003, 0.33
26004, 0.48
26005, 0.52
26006, 0.62
26007, 0.41
26008, 0.18
26009, 0.62
26010, 0.33
26011, 0.35
26012, 0.26
26013, 0.21
26014, 0.62
26015, 0.33
26016, 0.33
26017, 0.46
26018, 0.41
26019, 0.35
26020, 0.33
26021, 0.15
26022, 0.26
26023, 0.52
26024, 0.48
26025, 0.62
26026, 0.21
26027, 0.35
26028, 0.27
26029, 0.35
26030, 0.21
26031, 0.27
26032, 0.24
26033, 0.26
26034, 0.35
26035, 0.52
26036, 0.34
26037, 0.39
26038, 0.61
26039, 0.37
26040, 0.21
26041, 0.46
26042, 0.46
26043, 0.18
26044, 0.34
26045, 0.37
26046, 0.35
26047, 0.26
26048, 0.16
26049, 0.16
26050, 0.16
26051, 0.33
26052, 0.14
26053, 0.35
26054, 0.77
26055, 0.77
26056, 0.16
26057, 0.77
26058, 0.35
26059, 0.37
26060, 0.61
26061, 0.37
26062, 0.39
26063, 0.46
26064, 0.41
26065, 0.14
26066, 0.77
26067, 0.39
26068, 0.15
26069, 0.32
26070, 0.21
26071, 0.27
26072, 0.15
26073, 0.32
26074, 0.43
26075, 0.33
26076, 0.48
26077, 0.33
26078, 0.27
26079, 0.24
26080, 0.18
26081, 0.14
26082, 0.33
26083, 0.61
26084, 0.41
26085, 0.24
26086, 0.61
26087, 0.61
26088, 0.15
26089, 0.62
26090, 0.62
26091, 0.62
26092, 0.35
26093, 0.24
26094, 0.34
26095, 0.35
26096, 0.43
26097, 0.62
26098, 0.35
26099, 0.16
26100, 0.43
26101, 0.21
26102, 0.35
26103, 0.16
26104, 0.35
26105, 0.32
26106, 0.52
26107, 0.62
26108, 0.35
26109, 0.61
26110, 0.35
26111, 0.16
26112, 0.21
26113, 0.39
26114, 0.37
26115, 0.33
26116, 0.24
26117, 0.16
26118, 0.26
26119, 0.24
26120, 0.24
26121, 0.48
26122, 0.14
26123, 0.24
26124, 0.34
26125, 0.18
26126, 0.37
26127, 0.34
26128, 0.24
26129, 0.24
26130, 0.41
26131, 0.16
26132, 0.35
26133, 0.35
26134, 0.21
26135, 0.61
26136, 0.21
26137, 0.37
26138, 0.33
26139, 0.62
26140, 0.34
26141, 0.24
26142, 0.16
26143, 0.77
26144, 0.35
26145, 0.52
26146, 0.15
26147, 0.14
26148, 0.35
26149, 0.18
26150, 0.52
26151, 0.16
26152, 0.35
26153, 0.33
26154, 0.33
26155, 0.35
26156, 0.21
26157, 0.41
26158, 0.24
26159, 0.37
26160, 0.35
26161, 0.35
26162, 0.15
26163, 0.16
26164, 0.35
26165, 0.35
26166, 0.35
26167, 0.27
26168, 0.35
26169, 0.46
26170, 0.46
26171, 0.52
26172, 0.46
26173, 0.26
26174, 0.48
26175, 0.21
26176, 0.39
26177, 0.16
26178, 0.46
26179, 0.61
26180, 0.48
26181, 0.33
26182, 0.16
26183, 0.35
26184, 0.39
26185, 0.16
26186, 0.39
26187, 0.26
26188, 0.62
26189, 0.33
26190, 0.33
26191, 0.27
26192, 0.16
26193, 0.27
26194, 0.35
26195, 0.33
26196, 0.16
26197, 0.16
26198, 0.35
26199, 0.33
26200, 0.15
26201, 0.32
26202, 0.35
26203, 0.41
26204, 0.33
26205, 0.16
26206, 0.32
26207, 0.26
26208, 0.27
26209, 0.27
26210, 0.27
26211, 0.24
26212, 0.37
26213, 0.34
26214, 0.52
26215, 0.34
26216, 0.37
26217, 0.32
26218, 0.27
26219, 0.62
26220, 0.62
26221, 0.61
26222, 0.33
26223, 0.16
26224, 0.46
26225, 0.26
26226, 0.41
26227, 0.37
26228, 0.33
26229, 0.27
26230, 0.41
26231, 0.33
26232, 0.61
26233, 0.33
26234, 0.37
26235, 0.24
26236, 0.15
26237, 0.16
26238, 0.77
26239, 0.26
26240, 0.24
26241, 0.43
26242, 0.26
26243, 0.43
26244, 0.77
26245, 0.27
26246, 0.15
26247, 0.15
26248, 0.61
26249, 0.14
26250, 0.27
26251, 0.26
26252, 0.41
26253, 0.77
26254, 0.41
26255, 0.18
26256, 0.24
26257, 0.62
26258, 0.52
26259, 0.15
26260, 0.35
26261, 0.15
26262, 0.37
26263, 0.33
26264, 0.16
26265, 0.37
26266, 0.77
26267, 0.41
26268, 0.37
26269, 0.16
26270, 0.18
26271, 0.18
26272, 0.37
26273, 0.46
26274, 0.32
26275, 0.24
26276, 0.21
26277, 0.35
26278, 0.16
26279, 0.15
26280, 0.26
26281, 0.39
26282, 0.33
26283, 0.26
26284, 0.14
26285, 0.37
26286, 0.15
26287, 0.27
26288, 0.24
26289, 0.52
26290, 0.21
26291, 0.15
26292, 0.27
26293, 0.41
26294, 0.33
26295, 0.34
26296, 0.16
26297, 0.43
26298, 0.77
26299, 0.46
26300, 0.37
26301, 0.33
26302, 0.26
26303, 0.41
26304, 0.39
26305, 0.37
26306, 0.33
26307, 0.35
26308, 0.46
26309, 0.62
26310, 0.21
26311, 0.41
26312, 0.16
26313, 0.62
26314, 0.21
26315, 0.15
26316, 0.33
26317, 0.48
26318, 0.39
26319, 0.41
26320, 0.16
26321, 0.18
26322, 0.62
26323, 0.26
26324, 0.41
26325, 0.48
26326, 0.34
26327, 0.27
26328, 0.27
26329, 0.21
26330, 0.62
26331, 0.18
26332, 0.46
26333, 0.77
26334, 0.39
26335, 0.24
26336, 0.32
26337, 0.14
26338, 0.24
26339, 0.77
26340, 0.35
26341, 0.27
26342, 0.35
26343, 0.33
26344, 0.35
26345, 0.35
26346, 0.15
26347, 0.33
26348, 0.35
26349, 0.35
26350, 0.39
26351, 0.61
26352, 0.39
26353, 0.21
26354, 0.15
26355, 0.52
26356, 0.35
26357, 0.77
26358, 0.37
26359, 0.16
26360, 0.24
26361, 0.39
26362, 0.37
26363, 0.41
26364, 0.18
26365, 0.33
26366, 0.21
26367, 0.15
26368, 0.43
26369, 0.27
26370, 0.24
26371, 0.77
26372, 0.27
26373, 0.16
26374, 0.77
26375, 0.48
26376, 0.14
26377, 0.32
26378, 0.37
26379, 0.37
26380, 0.34
26381, 0.21
26382, 0.43
26383, 0.34
26384, 0.37
26385, 0.34
26386, 0.15
26387, 0.24
26388, 0.33
26389, 0.16
26390, 0.15
26391, 0.41
26392, 0.37
26393, 0.41
26394, 0.33
26395, 0.35
26396, 0.24
26397, 0.37
26398, 0.27
26399, 0.14
26400, 0.24
26401, 0.27
26402, 0.15
26403, 0.61
26404, 0.43
26405, 0.43
26406, 0.21
26407, 0.37
26408, 0.21
26409, 0.15
26410, 0.16
26411, 0.33
26412, 0.14
26413, 0.24
26414, 0.27
26415, 0.35
26416, 0.37
26417, 0.62
26418, 0.18
26419, 0.16
26420, 0.61
26421, 0.35
26422, 0.35
26423, 0.16
26424, 0.35
26425, 0.15
26426, 0.34
26427, 0.27
26428, 0.21
26429, 0.35
26430, 0.33
26431, 0.35
26432, 0.37
26433, 0.61
26434, 0.16
26435, 0.27
26436, 0.32
26437, 0.48
26438, 0.24
26439, 0.77
26440, 0.35
26441, 0.16
26442, 0.35
26443, 0.77
26444, 0.16
26445, 0.35
26446, 0.35
26447, 0.18
26448, 0.33
26449, 0.14
26450, 0.32
26451, 0.37
26452, 0.16
26453, 0.61
26454, 0.62
26455, 0.43
26456, 0.27
26457, 0.33
26458, 0.43
26459, 0.46
26460, 0.35
26461, 0.21
26462, 0.15
26463, 0.41
26464, 0.26
26465, 0.46
26466, 0.43
26467, 0.35
26468, 0.27
26469, 0.35
26470, 0.35
26471, 0.21
26472, 0.24
26473, 0.61
26474, 0.33
26475, 0.35
26476, 0.35
26477, 0.35
26478, 0.43
26479, 0.52
26480, 0.34
26481, 0.43
26482, 0.35
26483, 0.77
26484, 0.52
26485, 0.52
26486, 0.16
26487, 0.35
26488, 0.41
26489, 0.61
26490, 0.21
26491, 0.35
26492, 0.35
26493, 0.32
26494, 0.21
26495, 0.27
26496, 0.37
26497, 0.24
26498, 0.37
26499, 0.16
26500, 0.62
26501, 0.35
26502, 0.61
26503, 0.16
26504, 0.61
26505, 0.43
26506, 0.21
26507, 0.33
26508, 0.77
26509, 0.46
26510, 0.37
26511, 0.16
26512, 0.77
26513, 0.14
26514, 0.43
26515, 0.39
26516, 0.27
26517, 0.35
26518, 0.18
26519, 0.16
26520, 0.39
26521, 0.61
26522, 0.15
26523, 0.15
26524, 0.46
26525, 0.16
26526, 0.26
26527, 0.18
26528, 0.43
26529, 0.16
26530, 0.46
26531, 0.46
26532, 0.21
26533, 0.61
26534, 0.37
26535, 0.33
26536, 0.35
26537, 0.33
26538, 0.35
26539, 0.33
26540, 0.37
26541, 0.26
26542, 0.37
26543, 0.21
26544, 0.15
26545, 0.62
26546, 0.61
26547, 0.41
26548, 0.24
26549, 0.39
26550, 0.62
26551, 0.48
26552, 0.21
26553, 0.16
26554, 0.24
26555, 0.24
26556, 0.48
26557, 0.21
26558, 0.77
26559, 0.16
26560, 0.37
26561, 0.41
26562, 0.21
26563, 0.24
26564, 0.16
26565, 0.16
26566, 0.14
26567, 0.18
26568, 0.24
26569, 0.46
26570, 0.33
26571, 0.21
26572, 0.52
26573, 0.35
26574, 0.39
26575, 0.35
26576, 0.33
26577, 0.46
26578, 0.15
26579, 0.16
26580, 0.27
26581, 0.61
26582, 0.33
26583, 0.27
26584, 0.37
26585, 0.48
26586, 0.21
26587, 0.35
26588, 0.24
26589, 0.35
26590, 0.15
26591, 0.35
26592, 0.18
26593, 0.34
26594, 0.24
26595, 0.37
26596, 0.52
26597, 0.35
26598, 0.16
26599, 0.77
26600, 0.24
26601, 0.21
26602, 0.37
26603, 0.62
26604, 0.21
26605, 0.21
26606, 0.39
26607, 0.41
26608, 0.77
26609, 0.41
26610, 0.35
26611, 0.32
26612, 0.33
26613, 0.35
26614, 0.35
26615, 0.43
26616, 0.16
26617, 0.37
26618, 0.43
26619, 0.24
26620, 0.35
26621, 0.21
26622, 0.61
26623, 0.43
26624, 0.27
26625, 0.16
26626, 0.21
26627, 0.34
26628, 0.43
26629, 0.24
26630, 0.16
26631, 0.46
26632, 0.35
26633, 0.46
26634, 0.24
26635, 0.24
26636, 0.24
26637, 0.34
26638, 0.21
26639, 0.62
26640, 0.62
26641, 0.18
26642, 0.37
26643, 0.39
26644, 0.24
26645, 0.77
26646, 0.21
26647, 0.48
26648, 0.35
26649, 0.26
26650, 0.33
26651, 0.62
26652, 0.18
26653, 0.34
26654, 0.35
26655, 0.24
26656, 0.41
26657, 0.26
26658, 0.39
26659, 0.32
26660, 0.15
26661, 0.62
26662, 0.39
26663, 0.62
26664, 0.41
26665, 0.35
26666, 0.37
26667, 0.32
26668, 0.35
26669, 0.46
26670, 0.39
26671, 0.16
26672, 0.26
26673, 0.46
26674, 0.18
26675, 0.46
26676, 0.41
26677, 0.41
26678, 0.33
26679, 0.62
26680, 0.16
26681, 0.39
26682, 0.18
26683, 0.16
26684, 0.77
26685, 0.37
26686, 0.26
26687, 0.43
26688, 0.27
26689, 0.33
26690, 0.37
26691, 0.52
26692, 0.34
26693, 0.14
26694, 0.21
26695, 0.77
26696, 0.34
26697, 0.41
26698, 0.41
26699, 0.15
26700, 0.21
26701, 0.26
26702, 0.62
26703, 0.33
26704, 0.24
26705, 0.24
26706, 0.62
26707, 0.15
26708, 0.15
26709, 0.16
26710, 0.32
26711, 0.34
26712, 0.14
26713, 0.62
26714, 0.62
26715, 0.21
26716, 0.77
26717, 0.39
26718, 0.39
26719, 0.35
26720, 0.39
26721, 0.24
26722, 0.34
26723, 0.32
26724, 0.34
26725, 0.48
26726, 0.16
26727, 0.35
26728, 0.52
26729, 0.35
26730, 0.21
26731, 0.43
26732, 0.41
26733, 0.14
26734, 0.62
26735, 0.14
26736, 0.52
26737, 0.37
26738, 0.34
26739, 0.33
26740, 0.35
26741, 0.35
26742, 0.33
26743, 0.32
26744, 0.27
26745, 0.37
26746, 0.26
26747, 0.21
26748, 0.62
26749, 0.32
26750, 0.77
26751, 0.15
26752, 0.24
26753, 0.16
26754, 0.14
26755, 0.52
26756, 0.35
26757, 0.32
26758, 0.41
26759, 0.21
26760, 0.21
26761, 0.62
26762, 0.48
26763, 0.39
26764, 0.32
26765, 0.61
26766, 0.77
26767, 0.15
26768, 0.52
26769, 0.37
26770, 0.33
26771, 0.46
26772, 0.37
26773, 0.37
26774, 0.16
26775, 0.37
26776, 0.62
26777, 0.61
26778, 0.16
26779, 0.34
26780, 0.33
26781, 0.35
26782, 0.48
26783, 0.46
26784, 0.21
26785, 0.32
26786, 0.14
26787, 0.43
26788, 0.35
26789, 0.21
26790, 0.26
26791, 0.62
26792, 0.21
26793, 0.35
26794, 0.37
26795, 0.35
26796, 0.62
26797, 0.33
26798, 0.21
26799, 0.27
26800, 0.21
26801, 0.14
26802, 0.33
26803, 0.14
26804, 0.61
26805, 0.48
26806, 0.37
26807, 0.26
26808, 0.35
26809, 0.18
26810, 0.34
26811, 0.24
26812, 0.33
26813, 0.39
26814, 0.26
26815, 0.33
26816, 0.62
26817, 0.35
26818, 0.24
26819, 0.41
26820, 0.21
26821, 0.21
26822, 0.35
26823, 0.41
26824, 0.35
26825, 0.77
26826, 0.35
26827, 0.18
26828, 0.27
26829, 0.16
26830, 0.14
26831, 0.52
26832, 0.41
26833, 0.33
26834, 0.61
26835, 0.16
26836, 0.33
26837, 0.27
26838, 0.46
26839, 0.21
26840, 0.62
26841, 0.77
26842, 0.46
26843, 0.62
26844, 0.26
26845, 0.15
26846, 0.33
26847, 0.21
26848, 0.35
26849, 0.77
26850, 0.41
26851, 0.26
26852, 0.15
26853, 0.32
26854, 0.35
26855, 0.16
26856, 0.43
26857, 0.27
26858, 0.21
26859, 0.18
26860, 0.26
26861, 0.37
26862, 0.35
26863, 0.37
26864, 0.39
26865, 0.34
26866, 0.35
26867, 0.16
26868, 0.46
26869, 0.61
26870, 0.18
26871, 0.16
26872, 0.27
26873, 0.43
26874, 0.62
26875, 0.48
26876, 0.18
26877, 0.61
26878, 0.77
26879, 0.41
26880, 0.15
26881, 0.24
26882, 0.35
26883, 0.35
26884, 0.35
26885, 0.43
26886, 0.41
26887, 0.15
26888, 0.48
26889, 0.41
26890, 0.61
26891, 0.26
26892, 0.15
26893, 0.33
26894, 0.16
26895, 0.46
26896, 0.21
26897, 0.21
26898, 0.46
26899, 0.24
26900, 0.16
26901, 0.16
26902, 0.24
26903, 0.18
26904, 0.37
26905, 0.41
26906, 0.41
26907, 0.52
26908, 0.37
26909, 0.18
26910, 0.27
26911, 0.35
26912, 0.16
26913, 0.33
26914, 0.61
26915, 0.37
26916, 0.33
26917, 0.32
26918, 0.46
26919, 0.26
26920, 0.24
26921, 0.41
26922, 0.46
26923, 0.43
26924, 0.41
26925, 0.46
26926, 0.35
26927, 0.27
26928, 0.43
26929, 0.16
26930, 0.21
26931, 0.37
26932, 0.33
26933, 0.41
26934, 0.16
26935, 0.26
26936, 0.61
26937, 0.35
26938, 0.35
26939, 0.46
26940, 0.24
26941, 0.43
26942, 0.37
26943, 0.14
26944, 0.21
26945, 0.16
26946, 0.24
26947, 0.15
26948, 0.33
26949, 0.35
26950, 0.34
26951, 0.46
26952, 0.35
26953, 0.37
26954, 0.37
26955, 0.27
26956, 0.41
26957, 0.35
26958, 0.37
26959, 0.21
26960, 0.37
26961, 0.26
26962, 0.61
26963, 0.37
26964, 0.46
26965, 0.33
26966, 0.37
26967, 0.39
26968, 0.33
26969, 0.16
26970, 0.21
26971, 0.37
26972, 0.21
26973, 0.43
26974, 0.24
26975, 0.15
26976, 0.24
26977, 0.21
26978, 0.41
26979, 0.48
26980, 0.18
26981, 0.15
26982, 0.21
26983, 0.33
26984, 0.16
26985, 0.62
26986, 0.62
26987, 0.16
26988, 0.43
26989, 0.27
26990, 0.41
26991, 0.34
26992, 0.21
26993, 0.34
26994, 0.34
26995, 0.52
26996, 0.27
26997, 0.14
26998, 0.48
26999, 0.33
27000, 0.37
27001, 0.35
27002, 0.16
27003, 0.15
27004, 0.35
27005, 0.52
27006, 0.32
27007, 0.35
27008, 0.21
27009, 0.18
27010, 0.26
27011, 0.16
27012, 0.62
27013, 0.77
27014, 0.41
27015, 0.35
27016, 0.62
27017, 0.39
27018, 0.37
27019, 0.24
27020, 0.33
27021, 0.14
27022, 0.41
27023, 0.16
27024, 0.21
27025, 0.33
27026, 0.14
27027, 0.26
27028, 0.15
27029, 0.18
27030, 0.33
27031, 0.35
27032, 0.37
27033, 0.16
27034, 0.37
27035, 0.15
27036, 0.27
27037, 0.46
27038, 0.35
27039, 0.41
27040, 0.21
27041, 0.24
27042, 0.46
27043, 0.21
27044, 0.37
27045, 0.18
27046, 0.61
27047, 0.37
27048, 0.15
27049, 0.27
27050, 0.26
27051, 0.46
27052, 0.32
27053, 0.43
27054, 0.35
27055, 0.61
27056, 0.46
27057, 0.41
27058, 0.37
27059, 0.43
27060, 0.24
27061, 0.77
27062, 0.35
27063, 0.21
27064, 0.21
27065, 0.26
27066, 0.35
27067, 0.48
27068, 0.61
27069, 0.27
27070, 0.16
27071, 0.15
27072, 0.61
27073, 0.61
27074, 0.35
27075, 0.41
27076, 0.34
27077, 0.21
27078, 0.43
27079, 0.15
27080, 0.16
27081, 0.48
27082, 0.33
27083, 0.33
27084, 0.33
27085, 0.27
27086, 0.61
27087, 0.15
27088, 0.35
27089, 0.27
27090, 0.37
27091, 0.21
27092, 0.35
27093, 0.16
27094, 0.33
27095, 0.24
27096, 0.33
27097, 0.33
27098, 0.21
27099, 0.24
27100, 0.33
27101, 0.37
27102, 0.21
27103, 0.14
27104, 0.32
27105, 0.41
27106, 0.16
27107, 0.21
27108, 0.33
27109, 0.62
27110, 0.24
27111, 0.26
27112, 0.37
27113, 0.15
27114, 0.37
27115, 0.33
27116, 0.24
27117, 0.52
27118, 0.46
27119, 0.27
27120, 0.41
27121, 0.34
27122, 0.24
27123, 0.37
27124, 0.15
27125, 0.33
27126, 0.37
27127, 0.15
27128, 0.24
27129, 0.24
27130, 0.27
27131, 0.26
27132, 0.16
27133, 0.26
27134, 0.18
27135, 0.46
27136, 0.35
27137, 0.18
27138, 0.21
27139, 0.52
27140, 0.77
27141, 0.46
27142, 0.46
27143, 0.15
27144, 0.33
27145, 0.16
27146, 0.15
27147, 0.34
27148, 0.41
27149, 0.61
27150, 0.21
27151, 0.16
27152, 0.21
27153, 0.61
27154, 0.21
27155, 0.37
27156, 0.46
27157, 0.62
27158, 0.62
27159, 0.33
27160, 0.41
27161, 0.16
27162, 0.33
27163, 0.24
27164, 0.24
27165, 0.39
27166, 0.61
27167, 0.16
27168, 0.41
27169, 0.52
27170, 0.35
27171, 0.39
27172, 0.34
27173, 0.33
27174, 0.61
27175, 0.15
27176, 0.14
27177, 0.52
27178, 0.16
27179, 0.77
27180, 0.33
27181, 0.37
27182, 0.24
27183, 0.52
27184, 0.26
27185, 0.18
27186, 0.21
27187, 0.16
